País,Área geográfica,Quintil,Años,id_fuente,ids_notas,iso3,valor
Argentina,Urbana,Quintil 2,2002,26,923,ARG,4.2
Argentina,Urbana,Quintil 3,2002,26,923,ARG,3.5
Argentina,Urbana,Quintil 4,2002,26,923,ARG,2.9
Argentina,Urbana,Quintil 5,2002,26,923,ARG,2.5
Argentina,Urbana,Total quintiles,2002,26,923,ARG,3.4
Argentina,Urbana,Quintil 1,2003,26,337,ARG,4.4
Argentina,Urbana,Quintil 2,2003,26,337,ARG,4
Argentina,Urbana,Quintil 3,2003,26,337,ARG,3.2
Argentina,Urbana,Quintil 4,2003,26,337,ARG,2.8
Argentina,Urbana,Quintil 5,2003,26,337,ARG,2.4
Argentina,Urbana,Total quintiles,2003,26,337,ARG,3.3
Argentina,Urbana,Quintil 1,2004,26,337,ARG,4.5
Argentina,Urbana,Quintil 2,2004,26,337,ARG,3.9
Argentina,Urbana,Quintil 3,2004,26,337,ARG,3.2
Argentina,Urbana,Quintil 4,2004,26,337,ARG,2.8
Argentina,Urbana,Quintil 5,2004,26,337,ARG,2.4
Argentina,Urbana,Total quintiles,2004,26,337,ARG,3.3
Argentina,Urbana,Quintil 1,2005,26,337,ARG,4.5
Argentina,Urbana,Quintil 2,2005,26,337,ARG,3.9
Argentina,Urbana,Quintil 3,2005,26,337,ARG,3
Argentina,Urbana,Quintil 4,2005,26,337,ARG,2.8
Argentina,Urbana,Quintil 5,2005,26,337,ARG,2.3
Argentina,Urbana,Total quintiles,2005,26,337,ARG,3.3
Argentina,Urbana,Quintil 1,2006,26,337,ARG,4.5
Argentina,Urbana,Quintil 2,2006,26,337,ARG,3.9
Argentina,Urbana,Quintil 3,2006,26,337,ARG,3
Argentina,Urbana,Quintil 4,2006,26,337,ARG,2.9
Argentina,Urbana,Quintil 5,2006,26,337,ARG,2.3
Argentina,Urbana,Total quintiles,2006,26,337,ARG,3.3
Argentina,Urbana,Quintil 1,2007,26,337,ARG,4.6
Argentina,Urbana,Quintil 2,2007,26,337,ARG,3.7
Argentina,Urbana,Quintil 3,2007,26,337,ARG,3.1
Argentina,Urbana,Quintil 4,2007,26,337,ARG,2.8
Argentina,Urbana,Quintil 5,2007,26,337,ARG,2.4
Argentina,Urbana,Total quintiles,2007,26,337,ARG,3.3
Argentina,Urbana,Quintil 1,2008,26,337,ARG,4.6
Argentina,Urbana,Quintil 2,2008,26,337,ARG,3.7
Argentina,Urbana,Quintil 3,2008,26,337,ARG,3.1
Argentina,Urbana,Quintil 4,2008,26,337,ARG,2.9
Argentina,Urbana,Quintil 5,2008,26,337,ARG,2.3
Argentina,Urbana,Total quintiles,2008,26,337,ARG,3.3
Argentina,Urbana,Quintil 1,2009,26,337,ARG,4.4
Argentina,Urbana,Quintil 2,2009,26,337,ARG,3.7
Argentina,Urbana,Quintil 3,2009,26,337,ARG,3.1
Argentina,Urbana,Quintil 4,2009,26,337,ARG,2.8
Argentina,Urbana,Quintil 5,2009,26,337,ARG,2.2
Argentina,Urbana,Total quintiles,2009,26,337,ARG,3.2
Argentina,Urbana,Quintil 1,2010,26,337,ARG,4.4
Argentina,Urbana,Quintil 2,2010,26,337,ARG,3.7
Argentina,Urbana,Quintil 3,2010,26,337,ARG,3
Argentina,Urbana,Quintil 4,2010,26,337,ARG,2.8
Argentina,Urbana,Quintil 5,2010,26,337,ARG,2.2
Argentina,Urbana,Total quintiles,2010,26,337,ARG,3.2
Argentina,Urbana,Quintil 1,2011,26,337,ARG,4.3
Argentina,Urbana,Quintil 2,2011,26,337,ARG,3.7
Argentina,Urbana,Quintil 3,2011,26,337,ARG,2.9
Argentina,Urbana,Quintil 4,2011,26,337,ARG,2.7
Argentina,Urbana,Quintil 5,2011,26,337,ARG,2.1
Argentina,Urbana,Total quintiles,2011,26,337,ARG,3.2
Argentina,Urbana,Quintil 1,2012,26,337,ARG,4.5
Argentina,Urbana,Quintil 2,2012,26,337,ARG,3.8
Argentina,Urbana,Quintil 3,2012,26,337,ARG,2.8
Argentina,Urbana,Quintil 4,2012,26,337,ARG,2.7
Argentina,Urbana,Quintil 5,2012,26,337,ARG,2
Argentina,Urbana,Total quintiles,2012,26,337,ARG,3.1
Argentina,Urbana,Quintil 1,2013,26,337,ARG,4.4
Argentina,Urbana,Quintil 2,2013,26,337,ARG,3.8
Argentina,Urbana,Quintil 3,2013,26,337,ARG,3
Argentina,Urbana,Quintil 4,2013,26,337,ARG,2.8
Argentina,Urbana,Quintil 5,2013,26,337,ARG,2
Argentina,Urbana,Total quintiles,2013,26,337,ARG,3.2
Argentina,Urbana,Quintil 1,2014,26,337,ARG,4.5
Argentina,Urbana,Quintil 2,2014,26,337,ARG,3.9
Argentina,Urbana,Quintil 3,2014,26,337,ARG,2.9
Argentina,Urbana,Quintil 4,2014,26,337,ARG,2.7
Argentina,Urbana,Quintil 5,2014,26,337,ARG,2.1
Argentina,Urbana,Total quintiles,2014,26,337,ARG,3.2
Argentina,Urbana,Quintil 1,2016,26,337,ARG,4.3
Argentina,Urbana,Quintil 2,2016,26,337,ARG,3.7
Argentina,Urbana,Quintil 3,2016,26,337,ARG,2.8
Argentina,Urbana,Quintil 4,2016,26,337,ARG,2.5
Argentina,Urbana,Quintil 5,2016,26,337,ARG,2
Argentina,Urbana,Total quintiles,2016,26,337,ARG,3.1
Argentina,Urbana,Quintil 1,2017,26,337,ARG,4.3
Argentina,Urbana,Quintil 2,2017,26,337,ARG,3.6
Argentina,Urbana,Quintil 3,2017,26,337,ARG,2.8
Argentina,Urbana,Quintil 4,2017,26,337,ARG,2.5
Argentina,Urbana,Quintil 5,2017,26,337,ARG,2
Argentina,Urbana,Total quintiles,2017,26,337,ARG,3
Argentina,Urbana,Quintil 1,2018,26,337,ARG,4.2
Argentina,Urbana,Quintil 2,2018,26,337,ARG,3.4
Argentina,Urbana,Quintil 3,2018,26,337,ARG,2.9
Argentina,Urbana,Quintil 4,2018,26,337,ARG,2.6
Argentina,Urbana,Quintil 5,2018,26,337,ARG,2
Argentina,Urbana,Total quintiles,2018,26,337,ARG,3
Argentina,Urbana,Quintil 1,2019,26,337,ARG,4.2
Argentina,Urbana,Quintil 2,2019,26,337,ARG,3.5
Argentina,Urbana,Quintil 3,2019,26,337,ARG,2.8
Argentina,Urbana,Quintil 4,2019,26,337,ARG,2.5
Argentina,Urbana,Quintil 5,2019,26,337,ARG,1.9
Argentina,Urbana,Total quintiles,2019,26,337,ARG,3
Bolivia (Estado Plurinacional de),Nacional,Quintil 1,2000,26,,BOL,4.7
Bolivia (Estado Plurinacional de),Nacional,Quintil 2,2000,26,,BOL,4.9
Bolivia (Estado Plurinacional de),Nacional,Quintil 3,2000,26,,BOL,4.5
Bolivia (Estado Plurinacional de),Nacional,Quintil 4,2000,26,,BOL,4
Bolivia (Estado Plurinacional de),Nacional,Quintil 5,2000,26,,BOL,3.4
Bolivia (Estado Plurinacional de),Nacional,Total quintiles,2000,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Rural,Quintil 1,2000,26,,BOL,5.2
Bolivia (Estado Plurinacional de),Rural,Quintil 2,2000,26,,BOL,4.6
Bolivia (Estado Plurinacional de),Rural,Quintil 3,2000,26,,BOL,4.4
Bolivia (Estado Plurinacional de),Rural,Quintil 4,2000,26,,BOL,4.1
Bolivia (Estado Plurinacional de),Rural,Quintil 5,2000,26,,BOL,3.2
Bolivia (Estado Plurinacional de),Rural,Total quintiles,2000,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Urbana,Quintil 1,2000,26,,BOL,5.1
Bolivia (Estado Plurinacional de),Urbana,Quintil 2,2000,26,,BOL,4.9
Bolivia (Estado Plurinacional de),Urbana,Quintil 3,2000,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Urbana,Quintil 4,2000,26,,BOL,3.9
Bolivia (Estado Plurinacional de),Urbana,Quintil 5,2000,26,,BOL,3.3
Bolivia (Estado Plurinacional de),Urbana,Total quintiles,2000,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Nacional,Quintil 1,2001,26,,BOL,4.8
Bolivia (Estado Plurinacional de),Nacional,Quintil 2,2001,26,,BOL,4.7
Bolivia (Estado Plurinacional de),Nacional,Quintil 3,2001,26,,BOL,4.5
Bolivia (Estado Plurinacional de),Nacional,Quintil 4,2001,26,,BOL,3.9
Bolivia (Estado Plurinacional de),Nacional,Quintil 5,2001,26,,BOL,3.2
Bolivia (Estado Plurinacional de),Nacional,Total quintiles,2001,26,,BOL,4.2
Bolivia (Estado Plurinacional de),Rural,Quintil 1,2001,26,,BOL,5.2
Bolivia (Estado Plurinacional de),Rural,Quintil 2,2001,26,,BOL,4.5
Bolivia (Estado Plurinacional de),Rural,Quintil 3,2001,26,,BOL,4.2
Bolivia (Estado Plurinacional de),Rural,Quintil 4,2001,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Rural,Quintil 5,2001,26,,BOL,2.8
Bolivia (Estado Plurinacional de),Rural,Total quintiles,2001,26,,BOL,4.2
Bolivia (Estado Plurinacional de),Urbana,Quintil 1,2001,26,,BOL,5.1
Bolivia (Estado Plurinacional de),Urbana,Quintil 2,2001,26,,BOL,4.7
Bolivia (Estado Plurinacional de),Urbana,Quintil 3,2001,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Urbana,Quintil 4,2001,26,,BOL,3.9
Bolivia (Estado Plurinacional de),Urbana,Quintil 5,2001,26,,BOL,3.2
Bolivia (Estado Plurinacional de),Urbana,Total quintiles,2001,26,,BOL,4.2
Bolivia (Estado Plurinacional de),Nacional,Quintil 1,2002,26,,BOL,5.3
Bolivia (Estado Plurinacional de),Nacional,Quintil 2,2002,26,,BOL,4.8
Bolivia (Estado Plurinacional de),Nacional,Quintil 3,2002,26,,BOL,4.5
Bolivia (Estado Plurinacional de),Nacional,Quintil 4,2002,26,,BOL,4
Bolivia (Estado Plurinacional de),Nacional,Quintil 5,2002,26,,BOL,3.2
Bolivia (Estado Plurinacional de),Nacional,Total quintiles,2002,26,,BOL,4.4
Bolivia (Estado Plurinacional de),Rural,Quintil 1,2002,26,,BOL,5.7
Bolivia (Estado Plurinacional de),Rural,Quintil 2,2002,26,,BOL,4.9
Bolivia (Estado Plurinacional de),Rural,Quintil 3,2002,26,,BOL,4.4
Bolivia (Estado Plurinacional de),Rural,Quintil 4,2002,26,,BOL,3.9
Bolivia (Estado Plurinacional de),Rural,Quintil 5,2002,26,,BOL,3.1
Bolivia (Estado Plurinacional de),Rural,Total quintiles,2002,26,,BOL,4.4
Bolivia (Estado Plurinacional de),Urbana,Quintil 1,2002,26,,BOL,5.4
Bolivia (Estado Plurinacional de),Urbana,Quintil 2,2002,26,,BOL,4.8
Bolivia (Estado Plurinacional de),Urbana,Quintil 3,2002,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Urbana,Quintil 4,2002,26,,BOL,4
Bolivia (Estado Plurinacional de),Urbana,Quintil 5,2002,26,,BOL,3.2
Bolivia (Estado Plurinacional de),Urbana,Total quintiles,2002,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Nacional,Quintil 1,2004,26,,BOL,5.1
Bolivia (Estado Plurinacional de),Nacional,Quintil 2,2004,26,,BOL,4.7
Bolivia (Estado Plurinacional de),Nacional,Quintil 3,2004,26,,BOL,4.2
Bolivia (Estado Plurinacional de),Nacional,Quintil 4,2004,26,,BOL,3.8
Bolivia (Estado Plurinacional de),Nacional,Quintil 5,2004,26,,BOL,3.1
Bolivia (Estado Plurinacional de),Nacional,Total quintiles,2004,26,,BOL,4.2
Bolivia (Estado Plurinacional de),Rural,Quintil 1,2004,26,,BOL,5.2
Bolivia (Estado Plurinacional de),Rural,Quintil 2,2004,26,,BOL,4.6
Bolivia (Estado Plurinacional de),Rural,Quintil 3,2004,26,,BOL,4.1
Bolivia (Estado Plurinacional de),Rural,Quintil 4,2004,26,,BOL,3.4
Bolivia (Estado Plurinacional de),Rural,Quintil 5,2004,26,,BOL,2.7
Bolivia (Estado Plurinacional de),Rural,Total quintiles,2004,26,,BOL,4
Bolivia (Estado Plurinacional de),Urbana,Quintil 1,2004,26,,BOL,5.5
Bolivia (Estado Plurinacional de),Urbana,Quintil 2,2004,26,,BOL,4.7
Bolivia (Estado Plurinacional de),Urbana,Quintil 3,2004,26,,BOL,4.2
Bolivia (Estado Plurinacional de),Urbana,Quintil 4,2004,26,,BOL,3.8
Bolivia (Estado Plurinacional de),Urbana,Quintil 5,2004,26,,BOL,3.2
Bolivia (Estado Plurinacional de),Urbana,Total quintiles,2004,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Nacional,Quintil 1,2005,26,,BOL,4.8
Bolivia (Estado Plurinacional de),Nacional,Quintil 2,2005,26,,BOL,4.5
Bolivia (Estado Plurinacional de),Nacional,Quintil 3,2005,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Nacional,Quintil 4,2005,26,,BOL,3.8
Bolivia (Estado Plurinacional de),Nacional,Quintil 5,2005,26,,BOL,3
Bolivia (Estado Plurinacional de),Nacional,Total quintiles,2005,26,,BOL,4.1
Bolivia (Estado Plurinacional de),Rural,Quintil 1,2005,26,,BOL,5.3
Bolivia (Estado Plurinacional de),Rural,Quintil 2,2005,26,,BOL,4.6
Bolivia (Estado Plurinacional de),Rural,Quintil 3,2005,26,,BOL,4.1
Bolivia (Estado Plurinacional de),Rural,Quintil 4,2005,26,,BOL,3.6
Bolivia (Estado Plurinacional de),Rural,Quintil 5,2005,26,,BOL,2.9
Bolivia (Estado Plurinacional de),Rural,Total quintiles,2005,26,,BOL,4.1
Bolivia (Estado Plurinacional de),Urbana,Quintil 1,2005,26,,BOL,4.7
Bolivia (Estado Plurinacional de),Urbana,Quintil 2,2005,26,,BOL,4.7
Bolivia (Estado Plurinacional de),Urbana,Quintil 3,2005,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Urbana,Quintil 4,2005,26,,BOL,3.5
Bolivia (Estado Plurinacional de),Urbana,Quintil 5,2005,26,,BOL,3
Bolivia (Estado Plurinacional de),Urbana,Total quintiles,2005,26,,BOL,4
Bolivia (Estado Plurinacional de),Nacional,Quintil 1,2006,26,,BOL,4.8
Bolivia (Estado Plurinacional de),Nacional,Quintil 2,2006,26,,BOL,4.6
Bolivia (Estado Plurinacional de),Nacional,Quintil 3,2006,26,,BOL,4.2
Bolivia (Estado Plurinacional de),Nacional,Quintil 4,2006,26,,BOL,3.8
Bolivia (Estado Plurinacional de),Nacional,Quintil 5,2006,26,,BOL,2.8
Bolivia (Estado Plurinacional de),Nacional,Total quintiles,2006,26,,BOL,4
Bolivia (Estado Plurinacional de),Rural,Quintil 1,2006,26,,BOL,5
Bolivia (Estado Plurinacional de),Rural,Quintil 2,2006,26,,BOL,4.8
Bolivia (Estado Plurinacional de),Rural,Quintil 3,2006,26,,BOL,4.2
Bolivia (Estado Plurinacional de),Rural,Quintil 4,2006,26,,BOL,3.4
Bolivia (Estado Plurinacional de),Rural,Quintil 5,2006,26,,BOL,2.5
Bolivia (Estado Plurinacional de),Rural,Total quintiles,2006,26,,BOL,4
Bolivia (Estado Plurinacional de),Urbana,Quintil 1,2006,26,,BOL,4.7
Bolivia (Estado Plurinacional de),Urbana,Quintil 2,2006,26,,BOL,4.9
Bolivia (Estado Plurinacional de),Urbana,Quintil 3,2006,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Urbana,Quintil 4,2006,26,,BOL,3.7
Bolivia (Estado Plurinacional de),Urbana,Quintil 5,2006,26,,BOL,2.8
Bolivia (Estado Plurinacional de),Urbana,Total quintiles,2006,26,,BOL,4
Bolivia (Estado Plurinacional de),Nacional,Quintil 1,2007,26,,BOL,4.4
Bolivia (Estado Plurinacional de),Nacional,Quintil 2,2007,26,,BOL,4.7
Bolivia (Estado Plurinacional de),Nacional,Quintil 3,2007,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Nacional,Quintil 4,2007,26,,BOL,3.7
Bolivia (Estado Plurinacional de),Nacional,Quintil 5,2007,26,,BOL,2.9
Bolivia (Estado Plurinacional de),Nacional,Total quintiles,2007,26,,BOL,4
Bolivia (Estado Plurinacional de),Rural,Quintil 1,2007,26,,BOL,4.4
Bolivia (Estado Plurinacional de),Rural,Quintil 2,2007,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Rural,Quintil 3,2007,26,,BOL,4.5
Bolivia (Estado Plurinacional de),Rural,Quintil 4,2007,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Rural,Quintil 5,2007,26,,BOL,2.5
Bolivia (Estado Plurinacional de),Rural,Total quintiles,2007,26,,BOL,4
Bolivia (Estado Plurinacional de),Urbana,Quintil 1,2007,26,,BOL,4.8
Bolivia (Estado Plurinacional de),Urbana,Quintil 2,2007,26,,BOL,4.5
Bolivia (Estado Plurinacional de),Urbana,Quintil 3,2007,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Urbana,Quintil 4,2007,26,,BOL,3.4
Bolivia (Estado Plurinacional de),Urbana,Quintil 5,2007,26,,BOL,3
Bolivia (Estado Plurinacional de),Urbana,Total quintiles,2007,26,,BOL,4
Bolivia (Estado Plurinacional de),Nacional,Quintil 1,2008,26,,BOL,4.8
Bolivia (Estado Plurinacional de),Nacional,Quintil 2,2008,26,,BOL,4.2
Bolivia (Estado Plurinacional de),Nacional,Quintil 3,2008,26,,BOL,3.9
Bolivia (Estado Plurinacional de),Nacional,Quintil 4,2008,26,,BOL,3.7
Bolivia (Estado Plurinacional de),Nacional,Quintil 5,2008,26,,BOL,2.8
Bolivia (Estado Plurinacional de),Nacional,Total quintiles,2008,26,,BOL,3.9
Bolivia (Estado Plurinacional de),Rural,Quintil 1,2008,26,,BOL,5.1
Bolivia (Estado Plurinacional de),Rural,Quintil 2,2008,26,,BOL,4.6
Bolivia (Estado Plurinacional de),Rural,Quintil 3,2008,26,,BOL,3.7
Bolivia (Estado Plurinacional de),Rural,Quintil 4,2008,26,,BOL,3.6
Bolivia (Estado Plurinacional de),Rural,Quintil 5,2008,26,,BOL,2.8
Bolivia (Estado Plurinacional de),Rural,Total quintiles,2008,26,,BOL,4
Bolivia (Estado Plurinacional de),Urbana,Quintil 1,2008,26,,BOL,4.7
Bolivia (Estado Plurinacional de),Urbana,Quintil 2,2008,26,,BOL,4.2
Bolivia (Estado Plurinacional de),Urbana,Quintil 3,2008,26,,BOL,3.9
Bolivia (Estado Plurinacional de),Urbana,Quintil 4,2008,26,,BOL,3.5
Bolivia (Estado Plurinacional de),Urbana,Quintil 5,2008,26,,BOL,2.8
Bolivia (Estado Plurinacional de),Urbana,Total quintiles,2008,26,,BOL,3.8
Bolivia (Estado Plurinacional de),Nacional,Quintil 1,2009,26,,BOL,4.7
Bolivia (Estado Plurinacional de),Nacional,Quintil 2,2009,26,,BOL,4.2
Bolivia (Estado Plurinacional de),Nacional,Quintil 3,2009,26,,BOL,4
Bolivia (Estado Plurinacional de),Nacional,Quintil 4,2009,26,,BOL,3.7
Bolivia (Estado Plurinacional de),Nacional,Quintil 5,2009,26,,BOL,2.7
Bolivia (Estado Plurinacional de),Nacional,Total quintiles,2009,26,,BOL,3.9
Bolivia (Estado Plurinacional de),Rural,Quintil 1,2009,26,,BOL,5
Bolivia (Estado Plurinacional de),Rural,Quintil 2,2009,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Rural,Quintil 3,2009,26,,BOL,3.7
Bolivia (Estado Plurinacional de),Rural,Quintil 4,2009,26,,BOL,3.6
Bolivia (Estado Plurinacional de),Rural,Quintil 5,2009,26,,BOL,2.5
Bolivia (Estado Plurinacional de),Rural,Total quintiles,2009,26,,BOL,3.8
Bolivia (Estado Plurinacional de),Urbana,Quintil 1,2009,26,,BOL,4.8
Bolivia (Estado Plurinacional de),Urbana,Quintil 2,2009,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Urbana,Quintil 3,2009,26,,BOL,4
Bolivia (Estado Plurinacional de),Urbana,Quintil 4,2009,26,,BOL,3.6
Bolivia (Estado Plurinacional de),Urbana,Quintil 5,2009,26,,BOL,2.8
Bolivia (Estado Plurinacional de),Urbana,Total quintiles,2009,26,,BOL,3.9
Bolivia (Estado Plurinacional de),Nacional,Quintil 1,2011,26,,BOL,4.5
Bolivia (Estado Plurinacional de),Nacional,Quintil 2,2011,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Nacional,Quintil 3,2011,26,,BOL,4
Bolivia (Estado Plurinacional de),Nacional,Quintil 4,2011,26,,BOL,3.6
Bolivia (Estado Plurinacional de),Nacional,Quintil 5,2011,26,,BOL,2.7
Bolivia (Estado Plurinacional de),Nacional,Total quintiles,2011,26,,BOL,3.8
Bolivia (Estado Plurinacional de),Rural,Quintil 1,2011,26,,BOL,5
Bolivia (Estado Plurinacional de),Rural,Quintil 2,2011,26,,BOL,4
Bolivia (Estado Plurinacional de),Rural,Quintil 3,2011,26,,BOL,4
Bolivia (Estado Plurinacional de),Rural,Quintil 4,2011,26,,BOL,3.6
Bolivia (Estado Plurinacional de),Rural,Quintil 5,2011,26,,BOL,2.6
Bolivia (Estado Plurinacional de),Rural,Total quintiles,2011,26,,BOL,3.8
Bolivia (Estado Plurinacional de),Urbana,Quintil 1,2011,26,,BOL,4.6
Bolivia (Estado Plurinacional de),Urbana,Quintil 2,2011,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Urbana,Quintil 3,2011,26,,BOL,4
Bolivia (Estado Plurinacional de),Urbana,Quintil 4,2011,26,,BOL,3.5
Bolivia (Estado Plurinacional de),Urbana,Quintil 5,2011,26,,BOL,2.7
Bolivia (Estado Plurinacional de),Urbana,Total quintiles,2011,26,,BOL,3.8
Bolivia (Estado Plurinacional de),Nacional,Quintil 1,2012,26,,BOL,4.4
Bolivia (Estado Plurinacional de),Nacional,Quintil 2,2012,26,,BOL,4.3
Bolivia (Estado Plurinacional de),Nacional,Quintil 3,2012,26,,BOL,3.9
Bolivia (Estado Plurinacional de),Nacional,Quintil 4,2012,26,,BOL,3.6
Bolivia (Estado Plurinacional de),Nacional,Quintil 5,2012,26,,BOL,2.8
Bolivia (Estado Plurinacional de),Nacional,Total quintiles,2012,26,,BOL,3.8
Bolivia (Estado Plurinacional de),Rural,Quintil 1,2012,26,,BOL,4.8
Bolivia (Estado Plurinacional de),Rural,Quintil 2,2012,26,,BOL,3.8
Bolivia (Estado Plurinacional de),Rural,Quintil 3,2012,26,,BOL,4
Bolivia (Estado Plurinacional de),Rural,Quintil 4,2012,26,,BOL,3.7
