Sexo,País,Área geográfica,Grupo edad para participación en la PEA,Años,id_fuente,ids_notas,iso3,valor
Hombres,Bolivia (Estado Plurinacional de),Nacional,45 a 59 años,2000,26,,BOL,95.03
Hombres,Bolivia (Estado Plurinacional de),Nacional,60 años y más,2000,26,,BOL,73.6
Mujeres,Bolivia (Estado Plurinacional de),Nacional,Total (15 años y más),2000,26,,BOL,59.58
Mujeres,Bolivia (Estado Plurinacional de),Nacional,15 a 24 años,2000,26,,BOL,43.98
Mujeres,Bolivia (Estado Plurinacional de),Nacional,25 a 34 años,2000,26,,BOL,69.7
Mujeres,Bolivia (Estado Plurinacional de),Nacional,35 a 44 años,2000,26,,BOL,73.13
Mujeres,Bolivia (Estado Plurinacional de),Nacional,45 a 59 años,2000,26,,BOL,71.36
Mujeres,Bolivia (Estado Plurinacional de),Nacional,60 años y más,2000,26,,BOL,44.72
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,Total (15 años y más),2000,26,,BOL,64.44
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,15 a 24 años,2000,26,,BOL,42.94
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,25 a 34 años,2000,26,,BOL,79.33
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,35 a 44 años,2000,26,,BOL,85.07
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,45 a 59 años,2000,26,,BOL,78.37
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,60 años y más,2000,26,,BOL,40.43
Hombres,Bolivia (Estado Plurinacional de),Urbana,Total (15 años y más),2000,26,,BOL,76.64
Hombres,Bolivia (Estado Plurinacional de),Urbana,15 a 24 años,2000,26,,BOL,51.12
Hombres,Bolivia (Estado Plurinacional de),Urbana,25 a 34 años,2000,26,,BOL,91.78
Hombres,Bolivia (Estado Plurinacional de),Urbana,35 a 44 años,2000,26,,BOL,98.08
Hombres,Bolivia (Estado Plurinacional de),Urbana,45 a 59 años,2000,26,,BOL,92.26
Hombres,Bolivia (Estado Plurinacional de),Urbana,60 años y más,2000,26,,BOL,58.07
Mujeres,Bolivia (Estado Plurinacional de),Urbana,Total (15 años y más),2000,26,,BOL,53.89
Mujeres,Bolivia (Estado Plurinacional de),Urbana,15 a 24 años,2000,26,,BOL,36
Mujeres,Bolivia (Estado Plurinacional de),Urbana,25 a 34 años,2000,26,,BOL,67.84
Mujeres,Bolivia (Estado Plurinacional de),Urbana,35 a 44 años,2000,26,,BOL,73.26
Mujeres,Bolivia (Estado Plurinacional de),Urbana,45 a 59 años,2000,26,,BOL,66.71
Mujeres,Bolivia (Estado Plurinacional de),Urbana,60 años y más,2000,26,,BOL,27.21
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,Total (15 años y más),2000,26,,BOL,82.02
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,15 a 24 años,2000,26,,BOL,73.1
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,25 a 34 años,2000,26,,BOL,86.17
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,35 a 44 años,2000,26,,BOL,85.98
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,45 a 59 años,2000,26,,BOL,89.65
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,60 años y más,2000,26,,BOL,77.99
Hombres,Bolivia (Estado Plurinacional de),Rural,Total (15 años y más),2000,26,,BOL,92.44
Hombres,Bolivia (Estado Plurinacional de),Rural,15 a 24 años,2000,26,,BOL,79.98
Hombres,Bolivia (Estado Plurinacional de),Rural,25 a 34 años,2000,26,,BOL,98.72
Hombres,Bolivia (Estado Plurinacional de),Rural,35 a 44 años,2000,26,,BOL,99.47
Hombres,Bolivia (Estado Plurinacional de),Rural,45 a 59 años,2000,26,,BOL,99.3
Hombres,Bolivia (Estado Plurinacional de),Rural,60 años y más,2000,26,,BOL,89.85
Mujeres,Bolivia (Estado Plurinacional de),Rural,Total (15 años y más),2000,26,,BOL,71.74
Mujeres,Bolivia (Estado Plurinacional de),Rural,15 a 24 años,2000,26,,BOL,65.99
Mujeres,Bolivia (Estado Plurinacional de),Rural,25 a 34 años,2000,26,,BOL,74.01
Mujeres,Bolivia (Estado Plurinacional de),Rural,35 a 44 años,2000,26,,BOL,72.86
Mujeres,Bolivia (Estado Plurinacional de),Rural,45 a 59 años,2000,26,,BOL,79.94
Mujeres,Bolivia (Estado Plurinacional de),Rural,60 años y más,2000,26,,BOL,67.12
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,Total (15 años y más),2001,26,,BOL,74.48
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,15 a 24 años,2001,26,,BOL,60.08
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,25 a 34 años,2001,26,,BOL,83.11
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,35 a 44 años,2001,26,,BOL,87.85
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,45 a 59 años,2001,26,,BOL,85.06
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,60 años y más,2001,26,,BOL,61.5
Hombres,Bolivia (Estado Plurinacional de),Nacional,Total (15 años y más),2001,26,,BOL,83.76
Hombres,Bolivia (Estado Plurinacional de),Nacional,15 a 24 años,2001,26,,BOL,66.35
Hombres,Bolivia (Estado Plurinacional de),Nacional,25 a 34 años,2001,26,,BOL,94.71
Hombres,Bolivia (Estado Plurinacional de),Nacional,35 a 44 años,2001,26,,BOL,97.65
Hombres,Bolivia (Estado Plurinacional de),Nacional,45 a 59 años,2001,26,,BOL,95.98
Hombres,Bolivia (Estado Plurinacional de),Nacional,60 años y más,2001,26,,BOL,72.35
Mujeres,Bolivia (Estado Plurinacional de),Nacional,Total (15 años y más),2001,26,,BOL,65.82
Mujeres,Bolivia (Estado Plurinacional de),Nacional,15 a 24 años,2001,26,,BOL,54.07
Mujeres,Bolivia (Estado Plurinacional de),Nacional,25 a 34 años,2001,26,,BOL,72.39
Mujeres,Bolivia (Estado Plurinacional de),Nacional,35 a 44 años,2001,26,,BOL,78.62
Mujeres,Bolivia (Estado Plurinacional de),Nacional,45 a 59 años,2001,26,,BOL,75.17
Mujeres,Bolivia (Estado Plurinacional de),Nacional,60 años y más,2001,26,,BOL,51.62
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,Total (15 años y más),2001,26,,BOL,68.87
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,15 a 24 años,2001,26,,BOL,51.22
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,25 a 34 años,2001,26,,BOL,82.03
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,35 a 44 años,2001,26,,BOL,86.84
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,45 a 59 años,2001,26,,BOL,81.62
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,60 años y más,2001,26,,BOL,42.23
Hombres,Bolivia (Estado Plurinacional de),Urbana,Total (15 años y más),2001,26,,BOL,77.59
Hombres,Bolivia (Estado Plurinacional de),Urbana,15 a 24 años,2001,26,,BOL,55.13
Hombres,Bolivia (Estado Plurinacional de),Urbana,25 a 34 años,2001,26,,BOL,93.09
Hombres,Bolivia (Estado Plurinacional de),Urbana,35 a 44 años,2001,26,,BOL,96.62
Hombres,Bolivia (Estado Plurinacional de),Urbana,45 a 59 años,2001,26,,BOL,94.09
Hombres,Bolivia (Estado Plurinacional de),Urbana,60 años y más,2001,26,,BOL,53.9
Mujeres,Bolivia (Estado Plurinacional de),Urbana,Total (15 años y más),2001,26,,BOL,61.05
Mujeres,Bolivia (Estado Plurinacional de),Urbana,15 a 24 años,2001,26,,BOL,47.72
Mujeres,Bolivia (Estado Plurinacional de),Urbana,25 a 34 años,2001,26,,BOL,72.02
Mujeres,Bolivia (Estado Plurinacional de),Urbana,35 a 44 años,2001,26,,BOL,77.99
Mujeres,Bolivia (Estado Plurinacional de),Urbana,45 a 59 años,2001,26,,BOL,70.65
Mujeres,Bolivia (Estado Plurinacional de),Urbana,60 años y más,2001,26,,BOL,32.02
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,Total (15 años y más),2001,26,,BOL,84.87
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,15 a 24 años,2001,26,,BOL,79.39
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,25 a 34 años,2001,26,,BOL,85.48
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,35 a 44 años,2001,26,,BOL,89.84
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,45 a 59 años,2001,26,,BOL,90.31
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,60 años y más,2001,26,,BOL,82
Hombres,Bolivia (Estado Plurinacional de),Rural,Total (15 años y más),2001,26,,BOL,94.46
Hombres,Bolivia (Estado Plurinacional de),Rural,15 a 24 años,2001,26,,BOL,88.25
Hombres,Bolivia (Estado Plurinacional de),Rural,25 a 34 años,2001,26,,BOL,98.14
Hombres,Bolivia (Estado Plurinacional de),Rural,35 a 44 años,2001,26,,BOL,99.55
Hombres,Bolivia (Estado Plurinacional de),Rural,45 a 59 años,2001,26,,BOL,98.75
Hombres,Bolivia (Estado Plurinacional de),Rural,60 años y más,2001,26,,BOL,91.12
Mujeres,Bolivia (Estado Plurinacional de),Rural,Total (15 años y más),2001,26,,BOL,75.18
Mujeres,Bolivia (Estado Plurinacional de),Rural,15 a 24 años,2001,26,,BOL,69.5
Mujeres,Bolivia (Estado Plurinacional de),Rural,25 a 34 años,2001,26,,BOL,73.22
Mujeres,Bolivia (Estado Plurinacional de),Rural,35 a 44 años,2001,26,,BOL,79.93
Mujeres,Bolivia (Estado Plurinacional de),Rural,45 a 59 años,2001,26,,BOL,82.3
Mujeres,Bolivia (Estado Plurinacional de),Rural,60 años y más,2001,26,,BOL,73.33
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,Total (15 años y más),2002,26,,BOL,72.07
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,15 a 24 años,2002,26,,BOL,54.72
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,25 a 34 años,2002,26,,BOL,82.33
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,35 a 44 años,2002,26,,BOL,85.87
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,45 a 59 años,2002,26,,BOL,84.01
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,60 años y más,2002,26,,BOL,60.34
Hombres,Bolivia (Estado Plurinacional de),Nacional,Total (15 años y más),2002,26,,BOL,83.28
Hombres,Bolivia (Estado Plurinacional de),Nacional,15 a 24 años,2002,26,,BOL,63.66
Hombres,Bolivia (Estado Plurinacional de),Nacional,25 a 34 años,2002,26,,BOL,94.2
Hombres,Bolivia (Estado Plurinacional de),Nacional,35 a 44 años,2002,26,,BOL,98.37
Hombres,Bolivia (Estado Plurinacional de),Nacional,45 a 59 años,2002,26,,BOL,95.29
Hombres,Bolivia (Estado Plurinacional de),Nacional,60 años y más,2002,26,,BOL,75.06
Mujeres,Bolivia (Estado Plurinacional de),Nacional,Total (15 años y más),2002,26,,BOL,61.6
Mujeres,Bolivia (Estado Plurinacional de),Nacional,15 a 24 años,2002,26,,BOL,46.2
Mujeres,Bolivia (Estado Plurinacional de),Nacional,25 a 34 años,2002,26,,BOL,71.54
Mujeres,Bolivia (Estado Plurinacional de),Nacional,35 a 44 años,2002,26,,BOL,74.97
Mujeres,Bolivia (Estado Plurinacional de),Nacional,45 a 59 años,2002,26,,BOL,72.18
Mujeres,Bolivia (Estado Plurinacional de),Nacional,60 años y más,2002,26,,BOL,47.6
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,Total (15 años y más),2002,26,,BOL,66.53
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,15 a 24 años,2002,26,,BOL,44.56
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,25 a 34 años,2002,26,,BOL,80.67
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,35 a 44 años,2002,26,,BOL,85.64
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,45 a 59 años,2002,26,,BOL,80.62
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,60 años y más,2002,26,,BOL,44.68
Hombres,Bolivia (Estado Plurinacional de),Urbana,Total (15 años y más),2002,26,,BOL,77.06
Hombres,Bolivia (Estado Plurinacional de),Urbana,15 a 24 años,2002,26,,BOL,51.05
Hombres,Bolivia (Estado Plurinacional de),Urbana,25 a 34 años,2002,26,,BOL,92.69
Hombres,Bolivia (Estado Plurinacional de),Urbana,35 a 44 años,2002,26,,BOL,97.78
Hombres,Bolivia (Estado Plurinacional de),Urbana,45 a 59 años,2002,26,,BOL,93.26
Hombres,Bolivia (Estado Plurinacional de),Urbana,60 años y más,2002,26,,BOL,56.72
Mujeres,Bolivia (Estado Plurinacional de),Urbana,Total (15 años y más),2002,26,,BOL,57.29
Mujeres,Bolivia (Estado Plurinacional de),Urbana,15 a 24 años,2002,26,,BOL,38.9
Mujeres,Bolivia (Estado Plurinacional de),Urbana,25 a 34 años,2002,26,,BOL,70.5
Mujeres,Bolivia (Estado Plurinacional de),Urbana,35 a 44 años,2002,26,,BOL,75.3
Mujeres,Bolivia (Estado Plurinacional de),Urbana,45 a 59 años,2002,26,,BOL,67.65
Mujeres,Bolivia (Estado Plurinacional de),Urbana,60 años y más,2002,26,,BOL,35.25
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,Total (15 años y más),2002,26,,BOL,82.19
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,15 a 24 años,2002,26,,BOL,75.59
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,25 a 34 años,2002,26,,BOL,86.13
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,35 a 44 años,2002,26,,BOL,86.33
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,45 a 59 años,2002,26,,BOL,89.23
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,60 años y más,2002,26,,BOL,76.3
Hombres,Bolivia (Estado Plurinacional de),Rural,Total (15 años y más),2002,26,,BOL,93.68
Hombres,Bolivia (Estado Plurinacional de),Rural,15 a 24 años,2002,26,,BOL,86.31
Hombres,Bolivia (Estado Plurinacional de),Rural,25 a 34 años,2002,26,,BOL,97.28
Hombres,Bolivia (Estado Plurinacional de),Rural,35 a 44 años,2002,26,,BOL,99.49
Hombres,Bolivia (Estado Plurinacional de),Rural,45 a 59 años,2002,26,,BOL,98.35
Hombres,Bolivia (Estado Plurinacional de),Rural,60 años y más,2002,26,,BOL,91.86
Mujeres,Bolivia (Estado Plurinacional de),Rural,Total (15 años y más),2002,26,,BOL,70.18
Mujeres,Bolivia (Estado Plurinacional de),Rural,15 a 24 años,2002,26,,BOL,63.36
Mujeres,Bolivia (Estado Plurinacional de),Rural,25 a 34 años,2002,26,,BOL,74.21
Mujeres,Bolivia (Estado Plurinacional de),Rural,35 a 44 años,2002,26,,BOL,74.31
Mujeres,Bolivia (Estado Plurinacional de),Rural,45 a 59 años,2002,26,,BOL,79.36
Mujeres,Bolivia (Estado Plurinacional de),Rural,60 años y más,2002,26,,BOL,61.41
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,Total (15 años y más),2004,26,,BOL,73.11
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,15 a 24 años,2004,26,,BOL,55.99
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,25 a 34 años,2004,26,,BOL,81.3
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,35 a 44 años,2004,26,,BOL,88.21
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,45 a 59 años,2004,26,,BOL,85.7
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,60 años y más,2004,26,,BOL,62.65
Hombres,Bolivia (Estado Plurinacional de),Nacional,Total (15 años y más),2004,26,,BOL,83.31
Hombres,Bolivia (Estado Plurinacional de),Nacional,15 a 24 años,2004,26,,BOL,63.82
Hombres,Bolivia (Estado Plurinacional de),Nacional,25 a 34 años,2004,26,,BOL,94.91
Hombres,Bolivia (Estado Plurinacional de),Nacional,35 a 44 años,2004,26,,BOL,98.53
Hombres,Bolivia (Estado Plurinacional de),Nacional,45 a 59 años,2004,26,,BOL,96.28
Hombres,Bolivia (Estado Plurinacional de),Nacional,60 años y más,2004,26,,BOL,73.01
Mujeres,Bolivia (Estado Plurinacional de),Nacional,Total (15 años y más),2004,26,,BOL,63.84
Mujeres,Bolivia (Estado Plurinacional de),Nacional,15 a 24 años,2004,26,,BOL,48.44
Mujeres,Bolivia (Estado Plurinacional de),Nacional,25 a 34 años,2004,26,,BOL,69.05
Mujeres,Bolivia (Estado Plurinacional de),Nacional,35 a 44 años,2004,26,,BOL,78.99
Mujeres,Bolivia (Estado Plurinacional de),Nacional,45 a 59 años,2004,26,,BOL,75.73
Mujeres,Bolivia (Estado Plurinacional de),Nacional,60 años y más,2004,26,,BOL,54.84
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,Total (15 años y más),2004,26,,BOL,67.9
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,15 a 24 años,2004,26,,BOL,49.25
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,25 a 34 años,2004,26,,BOL,79.85
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,35 a 44 años,2004,26,,BOL,86.06
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,45 a 59 años,2004,26,,BOL,81.61
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,60 años y más,2004,26,,BOL,46.9
Hombres,Bolivia (Estado Plurinacional de),Urbana,Total (15 años y más),2004,26,,BOL,78.58
Hombres,Bolivia (Estado Plurinacional de),Urbana,15 a 24 años,2004,26,,BOL,57.92
Hombres,Bolivia (Estado Plurinacional de),Urbana,25 a 34 años,2004,26,,BOL,93.3
Hombres,Bolivia (Estado Plurinacional de),Urbana,35 a 44 años,2004,26,,BOL,98.01
Hombres,Bolivia (Estado Plurinacional de),Urbana,45 a 59 años,2004,26,,BOL,93.66
Hombres,Bolivia (Estado Plurinacional de),Urbana,60 años y más,2004,26,,BOL,55.98
Mujeres,Bolivia (Estado Plurinacional de),Urbana,Total (15 años y más),2004,26,,BOL,58.44
Mujeres,Bolivia (Estado Plurinacional de),Urbana,15 a 24 años,2004,26,,BOL,41.1
Mujeres,Bolivia (Estado Plurinacional de),Urbana,25 a 34 años,2004,26,,BOL,68.07
Mujeres,Bolivia (Estado Plurinacional de),Urbana,35 a 44 años,2004,26,,BOL,75.96
Mujeres,Bolivia (Estado Plurinacional de),Urbana,45 a 59 años,2004,26,,BOL,71.12
Mujeres,Bolivia (Estado Plurinacional de),Urbana,60 años y más,2004,26,,BOL,39.58
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,Total (15 años y más),2004,26,,BOL,82.56
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,15 a 24 años,2004,26,,BOL,71.43
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,25 a 34 años,2004,26,,BOL,84.96
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,35 a 44 años,2004,26,,BOL,91.99
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,45 a 59 años,2004,26,,BOL,91.28
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,60 años y más,2004,26,,BOL,77.06
Hombres,Bolivia (Estado Plurinacional de),Rural,Total (15 años y más),2004,26,,BOL,91.56
Hombres,Bolivia (Estado Plurinacional de),Rural,15 a 24 años,2004,26,,BOL,76.76
Hombres,Bolivia (Estado Plurinacional de),Rural,25 a 34 años,2004,26,,BOL,98.75
Hombres,Bolivia (Estado Plurinacional de),Rural,35 a 44 años,2004,26,,BOL,99.38
Hombres,Bolivia (Estado Plurinacional de),Rural,45 a 59 años,2004,26,,BOL,99.51
Hombres,Bolivia (Estado Plurinacional de),Rural,60 años y más,2004,26,,BOL,89.85
Mujeres,Bolivia (Estado Plurinacional de),Rural,Total (15 años y más),2004,26,,BOL,73.99
Mujeres,Bolivia (Estado Plurinacional de),Rural,15 a 24 años,2004,26,,BOL,65.97
Mujeres,Bolivia (Estado Plurinacional de),Rural,25 a 34 años,2004,26,,BOL,71.65
Mujeres,Bolivia (Estado Plurinacional de),Rural,35 a 44 años,2004,26,,BOL,84.73
Mujeres,Bolivia (Estado Plurinacional de),Rural,45 a 59 años,2004,26,,BOL,82.61
Mujeres,Bolivia (Estado Plurinacional de),Rural,60 años y más,2004,26,,BOL,68.03
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,Total (15 años y más),2005,26,,BOL,70.14
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,15 a 24 años,2005,26,,BOL,49.54
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,25 a 34 años,2005,26,,BOL,80.15
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,35 a 44 años,2005,26,,BOL,86.28
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,45 a 59 años,2005,26,,BOL,85.34
Ambos sexos,Bolivia (Estado Plurinacional de),Nacional,60 años y más,2005,26,,BOL,58.45
Hombres,Bolivia (Estado Plurinacional de),Nacional,Total (15 años y más),2005,26,,BOL,80.27
Hombres,Bolivia (Estado Plurinacional de),Nacional,15 a 24 años,2005,26,,BOL,55.18
Hombres,Bolivia (Estado Plurinacional de),Nacional,25 a 34 años,2005,26,,BOL,95.68
Hombres,Bolivia (Estado Plurinacional de),Nacional,35 a 44 años,2005,26,,BOL,99.09
Hombres,Bolivia (Estado Plurinacional de),Nacional,45 a 59 años,2005,26,,BOL,96.79
Hombres,Bolivia (Estado Plurinacional de),Nacional,60 años y más,2005,26,,BOL,65.96
Mujeres,Bolivia (Estado Plurinacional de),Nacional,Total (15 años y más),2005,26,,BOL,60.86
Mujeres,Bolivia (Estado Plurinacional de),Nacional,15 a 24 años,2005,26,,BOL,44.2
Mujeres,Bolivia (Estado Plurinacional de),Nacional,25 a 34 años,2005,26,,BOL,65.19
Mujeres,Bolivia (Estado Plurinacional de),Nacional,35 a 44 años,2005,26,,BOL,75.5
Mujeres,Bolivia (Estado Plurinacional de),Nacional,45 a 59 años,2005,26,,BOL,74.79
Mujeres,Bolivia (Estado Plurinacional de),Nacional,60 años y más,2005,26,,BOL,51.84
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,Total (15 años y más),2005,26,,BOL,64.14
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,15 a 24 años,2005,26,,BOL,42.21
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,25 a 34 años,2005,26,,BOL,77.23
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,35 a 44 años,2005,26,,BOL,84.84
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,45 a 59 años,2005,26,,BOL,81.28
Ambos sexos,Bolivia (Estado Plurinacional de),Urbana,60 años y más,2005,26,,BOL,39.85
Hombres,Bolivia (Estado Plurinacional de),Urbana,Total (15 años y más),2005,26,,BOL,75
Hombres,Bolivia (Estado Plurinacional de),Urbana,15 a 24 años,2005,26,,BOL,47.25
Hombres,Bolivia (Estado Plurinacional de),Urbana,25 a 34 años,2005,26,,BOL,94.3
Hombres,Bolivia (Estado Plurinacional de),Urbana,35 a 44 años,2005,26,,BOL,98.67
Hombres,Bolivia (Estado Plurinacional de),Urbana,45 a 59 años,2005,26,,BOL,95.9
Hombres,Bolivia (Estado Plurinacional de),Urbana,60 años y más,2005,26,,BOL,46.07
Mujeres,Bolivia (Estado Plurinacional de),Urbana,Total (15 años y más),2005,26,,BOL,54.29
Mujeres,Bolivia (Estado Plurinacional de),Urbana,15 a 24 años,2005,26,,BOL,37.55
Mujeres,Bolivia (Estado Plurinacional de),Urbana,25 a 34 años,2005,26,,BOL,60.49
Mujeres,Bolivia (Estado Plurinacional de),Urbana,35 a 44 años,2005,26,,BOL,73.35
Mujeres,Bolivia (Estado Plurinacional de),Urbana,45 a 59 años,2005,26,,BOL,68.61
Mujeres,Bolivia (Estado Plurinacional de),Urbana,60 años y más,2005,26,,BOL,34.2
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,Total (15 años y más),2005,26,,BOL,82.78
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,15 a 24 años,2005,26,,BOL,69.38
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,25 a 34 años,2005,26,,BOL,87.91
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,35 a 44 años,2005,26,,BOL,89.13
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,45 a 59 años,2005,26,,BOL,93.16
Ambos sexos,Bolivia (Estado Plurinacional de),Rural,60 años y más,2005,26,,BOL,79.03
Hombres,Bolivia (Estado Plurinacional de),Rural,Total (15 años y más),2005,26,,BOL,91.18
Hombres,Bolivia (Estado Plurinacional de),Rural,15 a 24 años,2005,26,,BOL,75.78
Hombres,Bolivia (Estado Plurinacional de),Rural,25 a 34 años,2005,26,,BOL,99.51
Hombres,Bolivia (Estado Plurinacional de),Rural,35 a 44 años,2005,26,,BOL,99.92
Hombres,Bolivia (Estado Plurinacional de),Rural,45 a 59 años,2005,26,,BOL,98.36
Hombres,Bolivia (Estado Plurinacional de),Rural,60 años y más,2005,26,,BOL,88.76
Mujeres,Bolivia (Estado Plurinacional de),Rural,Total (15 años y más),2005,26,,BOL,74.92
Mujeres,Bolivia (Estado Plurinacional de),Rural,15 a 24 años,2005,26,,BOL,62.96
Mujeres,Bolivia (Estado Plurinacional de),Rural,25 a 34 años,2005,26,,BOL,77.28
Mujeres,Bolivia (Estado Plurinacional de),Rural,35 a 44 años,2005,26,,BOL,79.83
Mujeres,Bolivia (Estado Plurinacional de),Rural,45 a 59 años,2005,26,,BOL,87.78
